value1,value2,riskMin
4524.33,5524.33,10
1586.13,2586.13,3
3041.79,4041.79,2
6685.60,7685.60,1
7027.56,8027.56,10
1372.06,2372.06,1
1740.99,2740.99,7
6661.66,7661.66,6
2887.55,3887.55,5
8456.77,9456.77,9
2010.27,3010.27,6
4774.51,5774.51,1
8712.37,9712.37,1
7970.81,8970.81,9
1842.62,2842.62,10
7223.57,8223.57,6
3378.00,4378.00,9
4816.06,5816.06,1
2019.31,3019.31,10
8063.04,9063.04,4
4095.34,5095.34,9
221.43,1221.43,8
8030.25,9030.25,3
775.10,1775.10,9
2061.63,3061.63,8
1668.94,2668.94,4
1089.80,2089.80,7
7930.50,8930.50,6
2709.39,3709.39,6
1265.01,2265.01,7
169.86,1169.86,8
6652.03,7652.03,1
2994.47,3994.47,4
868.85,1868.85,2
6700.72,7700.72,5
1444.31,2444.31,2
7977.73,8977.73,4
5802.27,6802.27,7
5502.91,6502.91,2
1251.75,2251.75,7
8355.69,9355.69,5
3693.89,4693.89,6
3180.53,4180.53,2
8760.12,9760.12,7
6586.67,7586.67,6
8134.57,9134.57,9
3622.73,4622.73,4
3726.81,4726.81,6
887.10,1887.10,7
998.60,1998.60,6
6088.93,7088.93,4
6885.14,7885.14,10
7982.85,8982.85,8
6914.68,7914.68,6
6182.71,7182.71,2
4947.36,5947.36,9
984.52,1984.52,10
4829.81,5829.81,5
4607.49,5607.49,1
5773.35,6773.35,4
802.12,1802.12,5
8513.61,9513.61,10
1125.20,2125.20,1
6574.63,7574.63,1
6857.86,7857.86,4
1298.20,2298.20,6
7458.94,8458.94,4
7398.14,8398.14,4
4529.90,5529.90,5
1172.68,2172.68,10
6767.53,7767.53,8
2248.85,3248.85,7
3341.84,4341.84,10
3369.33,4369.33,1
8719.31,9719.31,5
7343.20,8343.20,5
2780.32,3780.32,2
8841.51,9841.51,9
2473.11,3473.11,1
8774.92,9774.92,8
2198.03,3198.03,6
8078.95,9078.95,6
7075.87,8075.87,6
567.22,1567.22,8
6261.71,7261.71,3
8802.66,9802.66,4
5871.42,6871.42,6
8787.72,9787.72,9
1101.34,2101.34,10
1486.49,2486.49,9
3615.83,4615.83,3
2330.25,3330.25,2
8770.64,9770.64,7
6852.69,7852.69,6
8669.16,9669.16,1
4696.23,5696.23,4
8950.54,9950.54,7
459.44,1459.44,1
6106.91,7106.91,8
4822.05,5822.05,6
4424.80,5424.80,2
8947.06,9947.06,8
6018.08,7018.08,8
1742.14,2742.14,7
8682.24,9682.24,6
4128.08,5128.08,6
4950.43,5950.43,2
802.82,1802.82,4
7806.95,8806.95,9
6822.82,7822.82,5
5171.61,6171.61,2
3762.99,4762.99,8
4401.81,5401.81,3
566.00,1566.00,9
8551.34,9551.34,9
6556.01,7556.01,5
6747.67,7747.67,8
3188.06,4188.06,2
772.55,1772.55,9
1723.84,2723.84,3
2371.94,3371.94,6
7936.39,8936.39,9
2756.37,3756.37,9
1661.20,2661.20,6
7124.49,8124.49,10
7611.26,8611.26,8
6568.29,7568.29,5
2273.97,3273.97,2
3221.11,4221.11,8
997.23,1997.23,5
3263.02,4263.02,5
7521.35,8521.35,9
8297.52,9297.52,9
8256.18,9256.18,1
3647.99,4647.99,10
3495.77,4495.77,7
7649.08,8649.08,1
5480.98,6480.98,7
4496.33,5496.33,3
7224.64,8224.64,2
1639.21,2639.21,5
5089.48,6089.48,9
3437.62,4437.62,3
8643.37,9643.37,3
1915.45,2915.45,2
5454.74,6454.74,2
6389.27,7389.27,9
1185.11,2185.11,10
4046.14,5046.14,9
7138.52,8138.52,9
6674.01,7674.01,5
1016.88,2016.88,10
499.74,1499.74,8
5326.64,6326.64,1
8784.38,9784.38,4
89.52,1089.52,2
2345.24,3345.24,6
7795.41,8795.41,5
6408.54,7408.54,10
4185.62,5185.62,4
4517.89,5517.89,3
8692.66,9692.66,7
8800.71,9800.71,1
5979.34,6979.34,6
6125.27,7125.27,6
7051.65,8051.65,10
1763.46,2763.46,5
3559.82,4559.82,10
4769.88,5769.88,3
7714.88,8714.88,5
7479.57,8479.57,6
6817.60,7817.60,2
6735.76,7735.76,1
3903.50,4903.50,2
6680.87,7680.87,6
2815.12,3815.12,7
8677.31,9677.31,6
5188.11,6188.11,4
8335.98,9335.98,7
6629.33,7629.33,9
4001.93,5001.93,9
3993.88,4993.88,7
2264.37,3264.37,5
4897.91,5897.91,10
4846.90,5846.90,2
3886.50,4886.50,3
8100.42,9100.42,3
6262.56,7262.56,4
3602.90,4602.90,8
8850.40,9850.40,5
7517.91,8517.91,4
6281.86,7281.86,4
4567.55,5567.55,5
1184.97,2184.97,1
2935.72,3935.72,9
7993.30,8993.30,8
6054.21,7054.21,4
6841.72,7841.72,7
4333.66,5333.66,7
4807.22,5807.22,6
6213.37,7213.37,2
6322.26,7322.26,9
7759.47,8759.47,5
593.79,1593.79,3
7822.08,8822.08,1
1206.04,2206.04,8
4473.01,5473.01,1
4814.13,5814.13,9
5283.95,6283.95,6
7013.47,8013.47,5
2990.02,3990.02,6
3097.28,4097.28,7
6278.00,7278.00,1
6205.55,7205.55,8
1019.45,2019.45,2
4380.15,5380.15,5
2665.83,3665.83,4
2429.30,3429.30,4
5067.11,6067.11,8
2325.74,3325.74,1
5976.19,6976.19,5
6629.93,7629.93,6
1361.79,2361.79,5
4289.32,5289.32,10
3645.14,4645.14,1
6837.69,7837.69,9
6473.47,7473.47,4
1298.69,2298.69,1
1105.06,2105.06,5
509.11,1509.11,4
2188.64,3188.64,5
6896.31,7896.31,5
7241.68,8241.68,4
5450.45,6450.45,10
3703.98,4703.98,1
7911.63,8911.63,10
1925.25,2925.25,7
7002.68,8002.68,9
7241.77,8241.77,4
304.04,1304.04,10
4568.30,5568.30,8
4233.52,5233.52,4
8692.14,9692.14,1
3762.24,4762.24,7
3563.03,4563.03,10
5007.85,6007.85,1
6686.49,7686.49,7
4246.98,5246.98,7
147.13,1147.13,1
623.85,1623.85,9
8611.03,9611.03,9
3709.93,4709.93,7
2676.79,3676.79,8
2072.34,3072.34,8
6911.03,7911.03,2
1764.41,2764.41,10
5435.47,6435.47,1
1249.34,2249.34,3
3716.64,4716.64,10
4681.72,5681.72,6
4257.69,5257.69,7
7710.87,8710.87,2
1364.90,2364.90,6
3159.24,4159.24,8
229.05,1229.05,4
870.30,1870.30,5
8996.61,9996.61,9
7382.37,8382.37,8
3162.63,4162.63,4
4205.66,5205.66,9
7687.81,8687.81,1
1867.97,2867.97,7
6119.33,7119.33,10
4851.76,5851.76,8
8825.45,9825.45,9
8931.33,9931.33,9
1908.01,2908.01,6
421.36,1421.36,8
866.10,1866.10,8
3715.72,4715.72,3
783.97,1783.97,9
5535.46,6535.46,1
7609.73,8609.73,7
6031.97,7031.97,7
3777.42,4777.42,7
1083.90,2083.90,9
6482.55,7482.55,2
3597.92,4597.92,10
6585.97,7585.97,5
3908.73,4908.73,2
1532.88,2532.88,1
5080.10,6080.10,8
3414.56,4414.56,5
8360.31,9360.31,5
298.58,1298.58,8
6916.21,7916.21,3
7746.82,8746.82,1
8964.50,9964.50,6
4978.60,5978.60,5
5639.76,6639.76,4
6784.40,7784.40,7
4433.18,5433.18,6
2424.23,3424.23,5
2101.06,3101.06,7
6243.04,7243.04,4
6112.52,7112.52,2
3025.68,4025.68,5
5952.96,6952.96,3
3691.55,4691.55,8
8088.41,9088.41,1
3191.75,4191.75,1
4277.20,5277.20,1
6552.80,7552.80,5
936.42,1936.42,3
2563.99,3563.99,7
3608.63,4608.63,8
2943.91,3943.91,1
8129.12,9129.12,8
2552.69,3552.69,9
8570.42,9570.42,8
3450.89,4450.89,2
1494.67,2494.67,7
4082.70,5082.70,5
1172.16,2172.16,6
2743.13,3743.13,10
3690.93,4690.93,5
1366.33,2366.33,4
3715.34,4715.34,3
1214.93,2214.93,7
2235.32,3235.32,2
1026.18,2026.18,6
4473.15,5473.15,8
6970.07,7970.07,1
5265.68,6265.68,1
6338.67,7338.67,1
4503.67,5503.67,2
4864.92,5864.92,6
435.50,1435.50,10
7801.68,8801.68,1
1362.52,2362.52,2
2714.33,3714.33,10
2440.46,3440.46,6
1606.95,2606.95,1
4211.10,5211.10,9
1410.57,2410.57,9
886.11,1886.11,3
8055.16,9055.16,9
3083.73,4083.73,1
4671.12,5671.12,8
28.04,1028.04,10
2043.20,3043.20,10
5458.42,6458.42,3
2526.98,3526.98,7
8320.32,9320.32,5
6707.49,7707.49,1
4954.18,5954.18,7
1897.14,2897.14,7
2402.35,3402.35,9
7273.81,8273.81,2
4998.47,5998.47,5
6619.75,7619.75,7
7831.91,8831.91,6
463.01,1463.01,6
5823.78,6823.78,5
878.85,1878.85,1
6459.24,7459.24,5
1178.18,2178.18,7
1675.50,2675.50,7
4873.80,5873.80,5
8244.84,9244.84,5
2065.99,3065.99,9
8766.41,9766.41,2
4922.24,5922.24,7
7697.64,8697.64,8
240.12,1240.12,5
2277.11,3277.11,7
2608.23,3608.23,5
3080.50,4080.50,4
3487.71,4487.71,3
668.60,1668.60,3
8522.73,9522.73,9
1460.65,2460.65,2
4579.83,5579.83,10
4191.34,5191.34,1
3080.50,4080.50,4
7422.01,8422.01,2
4477.71,5477.71,4
5806.05,6806.05,2
7616.77,8616.77,1
8388.37,9388.37,1
6791.91,7791.91,6
692.68,1692.68,10
5798.39,6798.39,10
4597.18,5597.18,10
2507.81,3507.81,3
5144.33,6144.33,8
1453.93,2453.93,9
8615.91,9615.91,2
2856.65,3856.65,7
4310.44,5310.44,2
8407.05,9407.05,6
7192.70,8192.70,8
2075.64,3075.64,3
5964.29,6964.29,8
7258.60,8258.60,3
8200.20,9200.20,9
377.11,1377.11,7
6081.82,7081.82,1
4320.77,5320.77,2
8471.34,9471.34,3
7616.87,8616.87,3
8495.83,9495.83,2
8875.05,9875.05,8
5678.25,6678.25,10
8223.70,9223.70,5
7559.22,8559.22,2
1465.68,2465.68,7
1792.59,2792.59,3
1901.24,2901.24,10
545.19,1545.19,10
1207.75,2207.75,2
5546.94,6546.94,9
8340.52,9340.52,7
4227.55,5227.55,7
6789.36,7789.36,2
1134.16,2134.16,4
8757.12,9757.12,10
4621.84,5621.84,6
480.70,1480.70,10
7811.14,8811.14,10
8984.92,9984.92,5
8492.13,9492.13,7
5577.28,6577.28,7
5277.44,6277.44,7
283.03,1283.03,1
809.72,1809.72,5
2145.14,3145.14,3
6572.12,7572.12,5
31.33,1031.33,1
4621.42,5621.42,2
7093.54,8093.54,10
3654.73,4654.73,4
2361.49,3361.49,8
8586.25,9586.25,5
5664.64,6664.64,10
5921.89,6921.89,8
1175.16,2175.16,3
8971.25,9971.25,6
3634.59,4634.59,2
259.37,1259.37,3
1291.85,2291.85,3
3968.77,4968.77,3
1399.39,2399.39,1
7172.24,8172.24,5
8920.07,9920.07,6
5478.30,6478.30,10
8749.64,9749.64,2
2391.90,3391.90,1
2703.18,3703.18,2
5763.83,6763.83,8
3398.82,4398.82,6
8678.26,9678.26,9
2123.61,3123.61,1
4790.43,5790.43,4
5140.39,6140.39,7
1356.22,2356.22,7
6597.05,7597.05,3
3308.90,4308.90,3
3092.00,4092.00,6
216.64,1216.64,5
7611.57,8611.57,2
8500.17,9500.17,7
2605.10,3605.10,10
529.33,1529.33,3
7402.04,8402.04,1
929.24,1929.24,8
3639.85,4639.85,10
7047.81,8047.81,10
6950.48,7950.48,9
2765.06,3765.06,3
5338.39,6338.39,6
5506.51,6506.51,8
1297.89,2297.89,10
8384.17,9384.17,10
2081.44,3081.44,2
3428.78,4428.78,10
1890.66,2890.66,2
7134.63,8134.63,6
938.20,1938.20,4
4270.91,5270.91,7
5787.00,6787.00,5
3847.74,4847.74,3
5368.29,6368.29,2
6449.88,7449.88,3
4258.50,5258.50,5
6658.59,7658.59,4
3605.03,4605.03,1
8552.26,9552.26,2
7554.28,8554.28,7
7457.89,8457.89,3
5936.58,6936.58,5
6643.87,7643.87,1
2187.47,3187.47,5
324.67,1324.67,2
8246.35,9246.35,1
2724.07,3724.07,9
4063.72,5063.72,6
6176.29,7176.29,3
4616.33,5616.33,3
3859.96,4859.96,5
7531.05,8531.05,6
2566.81,3566.81,8
7520.00,8520.00,9
8742.02,9742.02,1
1091.10,2091.10,2
4627.76,5627.76,6
5419.94,6419.94,10
407.53,1407.53,8
1098.83,2098.83,3
4995.36,5995.36,5
265.86,1265.86,6
2748.16,3748.16,6
7486.65,8486.65,7
6733.64,7733.64,3
3089.28,4089.28,3
5456.45,6456.45,1
6998.63,7998.63,4
3631.18,4631.18,5
5283.48,6283.48,3
1056.53,2056.53,1
900.40,1900.40,2
5317.97,6317.97,7
7211.29,8211.29,3
7130.47,8130.47,9
6852.68,7852.68,10
6773.89,7773.89,10
3016.18,4016.18,9
2295.38,3295.38,10
984.83,1984.83,1
447.89,1447.89,4
6236.34,7236.34,10
2649.48,3649.48,10
985.32,1985.32,6
202.02,1202.02,7
8398.18,9398.18,8
4509.22,5509.22,9
5715.56,6715.56,9
6071.97,7071.97,1
1851.93,2851.93,5
2264.02,3264.02,7
4852.08,5852.08,7
6688.86,7688.86,3
5911.62,6911.62,10
4021.52,5021.52,6
7940.56,8940.56,9
1540.26,2540.26,3
1876.04,2876.04,6
6581.78,7581.78,2
6997.06,7997.06,9
5822.90,6822.90,6
7783.92,8783.92,6
4824.03,5824.03,5
2081.74,3081.74,10
1829.35,2829.35,5
3140.26,4140.26,7
2211.24,3211.24,10
685.61,1685.61,8
8844.99,9844.99,7
3233.44,4233.44,3
2193.92,3193.92,4
3070.16,4070.16,1
2753.60,3753.60,10
2732.06,3732.06,4
441.30,1441.30,8
63.38,1063.38,9
4657.22,5657.22,6
3743.00,4743.00,1
3142.78,4142.78,6
1096.82,2096.82,3
8120.58,9120.58,6
459.06,1459.06,4
3938.59,4938.59,6
3240.90,4240.90,8
3319.29,4319.29,8
1505.37,2505.37,8
4173.86,5173.86,6
6606.10,7606.10,1
8684.19,9684.19,10
4484.57,5484.57,5
4175.60,5175.60,2
7094.29,8094.29,4
4228.06,5228.06,8
2444.11,3444.11,8
3664.54,4664.54,9
146.97,1146.97,7
7863.11,8863.11,7
764.88,1764.88,4
3502.90,4502.90,8
6807.89,7807.89,6
774.90,1774.90,4
3565.39,4565.39,10
6000.93,7000.93,5
5229.65,6229.65,3
4525.52,5525.52,3
1192.79,2192.79,10
7447.68,8447.68,7
3264.17,4264.17,10
3592.41,4592.41,3
8842.77,9842.77,3
369.26,1369.26,5
2211.20,3211.20,6
4692.39,5692.39,9
6220.15,7220.15,7
7958.57,8958.57,9
6308.63,7308.63,2
6538.54,7538.54,6
376.97,1376.97,6
5856.54,6856.54,7
4453.29,5453.29,5
2782.53,3782.53,8
4194.25,5194.25,9
5923.18,6923.18,3
5684.25,6684.25,5
4320.92,5320.92,6
3206.50,4206.50,9
7228.01,8228.01,2
2558.96,3558.96,6
7011.52,8011.52,5
698.32,1698.32,7
2359.78,3359.78,7
1040.44,2040.44,6
4137.75,5137.75,5
3872.47,4872.47,6
6434.03,7434.03,7
6402.15,7402.15,3
6764.99,7764.99,5
3835.99,4835.99,9
228.84,1228.84,9
5875.41,6875.41,4
4904.19,5904.19,8
7662.28,8662.28,10
7552.23,8552.23,1
7915.18,8915.18,1
3193.05,4193.05,2
2642.63,3642.63,7
6822.54,7822.54,10
7568.82,8568.82,5
2544.04,3544.04,2
3371.83,4371.83,6
4492.60,5492.60,2
6193.62,7193.62,10
1918.64,2918.64,3
4643.45,5643.45,1
8171.92,9171.92,3
5803.10,6803.10,1
2456.75,3456.75,1
434.72,1434.72,7
6384.32,7384.32,8
2416.80,3416.80,3
8616.49,9616.49,2
1008.89,2008.89,9
861.57,1861.57,4
5657.26,6657.26,2
5617.98,6617.98,1
369.56,1369.56,7
4122.59,5122.59,8
3364.36,4364.36,1
7302.53,8302.53,7
5782.30,6782.30,10
8060.61,9060.61,6
1486.07,2486.07,2
839.80,1839.80,6
4692.53,5692.53,4
3081.85,4081.85,4
1935.07,2935.07,1
6475.26,7475.26,3
7272.84,8272.84,2
7466.59,8466.59,4
4370.32,5370.32,2
7502.32,8502.32,10
8732.78,9732.78,8
2499.27,3499.27,7
44.05,1044.05,7
5771.33,6771.33,10
7918.88,8918.88,2
3215.06,4215.06,6
3440.54,4440.54,1
8573.76,9573.76,5
6171.50,7171.50,5
497.77,1497.77,10
7587.97,8587.97,2
2536.45,3536.45,10
8732.37,9732.37,7
1633.16,2633.16,3
3736.84,4736.84,5
2959.32,3959.32,9
8603.59,9603.59,10
7152.61,8152.61,4
4824.89,5824.89,9
5671.12,6671.12,4
3834.44,4834.44,7
4009.11,5009.11,9
5471.65,6471.65,4
3161.86,4161.86,7
3991.83,4991.83,1
7409.04,8409.04,5
4516.68,5516.68,6
2287.25,3287.25,10
6585.34,7585.34,7
3312.65,4312.65,3
7610.05,8610.05,9
3898.30,4898.30,6
6548.43,7548.43,2
2030.24,3030.24,1
526.24,1526.24,8
3107.23,4107.23,1
2399.02,3399.02,4
5032.34,6032.34,5
4573.85,5573.85,10
2695.70,3695.70,7
6337.92,7337.92,7
2095.90,3095.90,3
1250.67,2250.67,9
151.41,1151.41,8
513.19,1513.19,8
5996.42,6996.42,6
2611.17,3611.17,10
1589.51,2589.51,5
5747.62,6747.62,2
6881.16,7881.16,9
7303.54,8303.54,2
3092.77,4092.77,6
2760.03,3760.03,9
1212.44,2212.44,10
5951.97,6951.97,2
863.94,1863.94,10
918.33,1918.33,3
7224.17,8224.17,1
8235.28,9235.28,8
709.48,1709.48,2
8751.03,9751.03,7
6398.82,7398.82,9
293.36,1293.36,1
5310.45,6310.45,6
7267.92,8267.92,8
7737.27,8737.27,1
5800.78,6800.78,1
8136.46,9136.46,7
8851.35,9851.35,1
7987.71,8987.71,8
3424.61,4424.61,6
735.31,1735.31,7
4374.21,5374.21,8
5432.99,6432.99,7
346.31,1346.31,6
4106.35,5106.35,3
7874.55,8874.55,2
6954.08,7954.08,9
7912.55,8912.55,3
2420.77,3420.77,1
3711.20,4711.20,9
6520.32,7520.32,9
295.65,1295.65,9
2078.29,3078.29,9
5578.25,6578.25,4
7869.43,8869.43,1
8721.73,9721.73,4
6936.84,7936.84,8
53.90,1053.90,4
3280.23,4280.23,8
465.64,1465.64,2
7079.69,8079.69,7
2784.24,3784.24,5
91.74,1091.74,1
2442.11,3442.11,5
2111.67,3111.67,6
782.04,1782.04,10
8051.43,9051.43,2
36.72,1036.72,10
4231.63,5231.63,9
283.52,1283.52,2
8984.13,9984.13,5
7437.98,8437.98,7
98.57,1098.57,7
7821.82,8821.82,4
4448.02,5448.02,10
442.14,1442.14,5
1292.89,2292.89,10
7617.44,8617.44,4
8505.61,9505.61,1
2717.87,3717.87,7
3326.15,4326.15,4
5567.32,6567.32,3
7990.66,8990.66,8
5221.71,6221.71,10
1140.43,2140.43,9
1350.53,2350.53,1
7435.42,8435.42,5
653.64,1653.64,10
685.75,1685.75,6
819.51,1819.51,8
6360.63,7360.63,3
5012.23,6012.23,7
6906.16,7906.16,8
8568.66,9568.66,10
5881.00,6881.00,1
3850.34,4850.34,5
8595.97,9595.97,9
3570.81,4570.81,8
2483.86,3483.86,4
5316.22,6316.22,8
6510.05,7510.05,1
6048.40,7048.40,8
7575.33,8575.33,9
5484.74,6484.74,10
7589.65,8589.65,2
7346.95,8346.95,9
1617.19,2617.19,7
504.04,1504.04,3
1569.21,2569.21,6
8848.58,9848.58,2
3795.14,4795.14,8
8290.75,9290.75,5
791.56,1791.56,4
2795.58,3795.58,4
6544.27,7544.27,6
8662.02,9662.02,5
7120.27,8120.27,7
8975.02,9975.02,10
4525.03,5525.03,6
7074.26,8074.26,6
4098.09,5098.09,8
281.92,1281.92,5
3891.43,4891.43,7
3399.66,4399.66,1
3269.34,4269.34,8
6262.28,7262.28,9
7755.58,8755.58,3
3187.69,4187.69,7
30.92,1030.92,7
417.40,1417.40,2
7446.07,8446.07,3
7574.27,8574.27,2
4779.27,5779.27,8
8703.11,9703.11,4
6534.62,7534.62,4
785.93,1785.93,2
1116.73,2116.73,10
6705.52,7705.52,4
3200.95,4200.95,10
4079.50,5079.50,8
718.29,1718.29,7
8137.20,9137.20,7
6591.42,7591.42,4
5921.13,6921.13,1
5243.61,6243.61,5
8841.90,9841.90,7
6657.33,7657.33,9
1376.60,2376.60,9
6626.86,7626.86,10
1485.07,2485.07,8
6022.04,7022.04,4
4612.50,5612.50,7
8762.24,9762.24,9
8651.82,9651.82,7
698.17,1698.17,9
1323.13,2323.13,6
3211.67,4211.67,6
1581.11,2581.11,3
8662.29,9662.29,10
4950.35,5950.35,8
5135.91,6135.91,10
1188.56,2188.56,7
89.70,1089.70,7
4073.70,5073.70,4
7345.89,8345.89,2
7121.85,8121.85,5
8380.75,9380.75,4
5060.14,6060.14,3
698.53,1698.53,2
149.47,1149.47,5
5385.55,6385.55,1
1390.69,2390.69,6
7144.38,8144.38,4
6300.83,7300.83,9
5599.78,6599.78,2
3362.69,4362.69,5
2553.28,3553.28,1
7494.57,8494.57,2
692.11,1692.11,8
1610.17,2610.17,4
90.18,1090.18,10
3351.50,4351.50,3
4896.21,5896.21,3
20.71,1020.71,1
836.94,1836.94,5
973.41,1973.41,6
3407.17,4407.17,3
1759.17,2759.17,10
2615.75,3615.75,5
6461.91,7461.91,9
7546.30,8546.30,6
5759.78,6759.78,5
7486.16,8486.16,6
1181.32,2181.32,7
2665.91,3665.91,2
5915.26,6915.26,2
1187.66,2187.66,5
7362.71,8362.71,7
3360.79,4360.79,2
7393.52,8393.52,3
1271.68,2271.68,7
774.53,1774.53,7
2819.20,3819.20,8
8837.77,9837.77,3
1807.84,2807.84,4
1319.92,2319.92,3
8106.15,9106.15,2
7367.84,8367.84,4
1215.29,2215.29,8
576.73,1576.73,6
4828.68,5828.68,2
4182.37,5182.37,8
3927.37,4927.37,1
5288.91,6288.91,8
7227.19,8227.19,10
468.51,1468.51,5
7571.53,8571.53,9
7505.32,8505.32,4
6991.47,7991.47,10
6236.48,7236.48,2
1070.74,2070.74,5
2603.75,3603.75,4
473.64,1473.64,3
1509.03,2509.03,7
2342.52,3342.52,9
2536.20,3536.20,1
5904.24,6904.24,9
82.86,1082.86,3
3988.81,4988.81,7
8788.38,9788.38,6
7390.02,8390.02,2
3332.34,4332.34,9
5798.83,6798.83,5
7309.38,8309.38,10
6042.64,7042.64,6
8412.26,9412.26,4
6898.15,7898.15,8
6881.37,7881.37,2
6453.12,7453.12,10
5820.33,6820.33,1
7703.33,8703.33,4
6455.26,7455.26,7
3765.98,4765.98,7
3863.06,4863.06,8
7322.26,8322.26,1
7065.80,8065.80,1
7935.47,8935.47,3
5809.24,6809.24,2
7877.00,8877.00,6
5292.96,6292.96,7
5961.14,6961.14,3
3766.89,4766.89,9
6227.11,7227.11,7
388.56,1388.56,6
1335.77,2335.77,8
1856.75,2856.75,10
6407.07,7407.07,8
2216.82,3216.82,10
5911.03,6911.03,7
1524.01,2524.01,2
5538.75,6538.75,10
7940.75,8940.75,3
1448.91,2448.91,4
7698.32,8698.32,4
1177.55,2177.55,8
3846.19,4846.19,8
314.35,1314.35,6
7520.69,8520.69,8
6745.29,7745.29,3
2051.03,3051.03,9
6847.99,7847.99,1
8965.64,9965.64,8
6501.02,7501.02,8
4866.05,5866.05,10
6692.52,7692.52,8
7532.85,8532.85,1
5118.13,6118.13,7
3818.63,4818.63,7
720.29,1720.29,4
319.04,1319.04,4
8447.75,9447.75,8
2432.32,3432.32,6
7698.29,8698.29,6
5936.56,6936.56,3
5139.56,6139.56,8
8680.50,9680.50,3
5636.19,6636.19,1
2568.78,3568.78,2
7004.46,8004.46,7
5055.83,6055.83,10
6087.33,7087.33,10
1765.38,2765.38,5
993.96,1993.96,7
6669.41,7669.41,3
1937.07,2937.07,7
1626.54,2626.54,6
7450.02,8450.02,1
6012.60,7012.60,7
3330.22,4330.22,5
7718.25,8718.25,3
4469.34,5469.34,7
5575.02,6575.02,3
8002.91,9002.91,3
1238.90,2238.90,8
3308.67,4308.67,4
3555.69,4555.69,1
3026.58,4026.58,7
3628.72,4628.72,1
3323.78,4323.78,6
1369.77,2369.77,9
8704.68,9704.68,8
2408.63,3408.63,3
1934.17,2934.17,6
4525.10,5525.10,5
7436.47,8436.47,4
6657.29,7657.29,10
6098.35,7098.35,1
1004.27,2004.27,2
859.03,1859.03,2
1207.51,2207.51,4
8189.11,9189.11,3
3367.35,4367.35,6
6566.38,7566.38,5
7563.52,8563.52,10
3503.25,4503.25,2
2014.05,3014.05,1
5484.25,6484.25,9
7326.03,8326.03,4
6813.52,7813.52,8
5085.10,6085.10,2
1337.79,2337.79,5
3852.74,4852.74,8
2868.42,3868.42,9
310.01,1310.01,3
6106.97,7106.97,4
6190.55,7190.55,9
925.80,1925.80,10
6239.60,7239.60,10
2425.94,3425.94,7
1374.82,2374.82,10
1732.93,2732.93,2
2049.41,3049.41,6
5287.46,6287.46,3
5807.72,6807.72,8
666.03,1666.03,9
2825.32,3825.32,1
1384.70,2384.70,6
6077.96,7077.96,7
2448.83,3448.83,5
8602.38,9602.38,5
919.70,1919.70,3
6668.80,7668.80,1
7278.05,8278.05,9
8625.77,9625.77,9
3670.64,4670.64,4
3090.75,4090.75,7
4696.19,5696.19,4
7340.83,8340.83,9
1718.39,2718.39,4
7063.01,8063.01,7
8931.62,9931.62,1
3543.78,4543.78,1
2145.01,3145.01,5
118.61,1118.61,1
4044.88,5044.88,10
282.40,1282.40,10
3630.40,4630.40,1
8009.58,9009.58,3
2309.49,3309.49,2
3376.50,4376.50,3
1567.17,2567.17,7
298.45,1298.45,5
3156.81,4156.81,3
1521.28,2521.28,3
8702.25,9702.25,6
5722.09,6722.09,10
6426.58,7426.58,5
6577.28,7577.28,7
6496.00,7496.00,6
4156.16,5156.16,10
6899.24,7899.24,6
2871.20,3871.20,3
1197.62,2197.62,9
2066.60,3066.60,3
5309.73,6309.73,6
4710.95,5710.95,7
3888.28,4888.28,6
2156.20,3156.20,5
4534.96,5534.96,6
1232.56,2232.56,6
4490.68,5490.68,9
7866.80,8866.80,5
5046.30,6046.30,8
2568.55,3568.55,9
2523.52,3523.52,4
2521.11,3521.11,10
5269.71,6269.71,5
3876.39,4876.39,1
8460.79,9460.79,2
4144.54,5144.54,2
308.46,1308.46,4
8259.34,9259.34,2
8194.38,9194.38,8
2531.18,3531.18,3
8770.09,9770.09,6
1112.36,2112.36,3
3783.63,4783.63,1
6463.31,7463.31,5
1777.48,2777.48,2
7044.94,8044.94,5
1380.39,2380.39,9
4390.01,5390.01,9
7816.88,8816.88,1
3676.07,4676.07,3
2650.90,3650.90,10
465.24,1465.24,6
1928.43,2928.43,5
7219.82,8219.82,6
2869.28,3869.28,4
5961.98,6961.98,5
7029.35,8029.35,9
6632.86,7632.86,7
7057.64,8057.64,6
4458.40,5458.40,3
4390.67,5390.67,7
8976.70,9976.70,9
506.46,1506.46,2
1250.73,2250.73,2
4585.40,5585.40,3
8650.99,9650.99,5
871.26,1871.26,3
4522.07,5522.07,4
3572.96,4572.96,9
7922.61,8922.61,9
937.60,1937.60,3
395.10,1395.10,6
4070.10,5070.10,3
4146.49,5146.49,1
1440.21,2440.21,6
6051.15,7051.15,10
3434.52,4434.52,6
3732.75,4732.75,2
8862.56,9862.56,2
5210.03,6210.03,9
5012.44,6012.44,8
4045.20,5045.20,7
1513.08,2513.08,6
8959.32,9959.32,6
6194.58,7194.58,8
8344.43,9344.43,4
5940.99,6940.99,1
5894.60,6894.60,5
4315.14,5315.14,10
7744.20,8744.20,1
720.31,1720.31,9
6901.66,7901.66,3
4402.62,5402.62,10
3101.95,4101.95,7
3080.87,4080.87,6
1467.67,2467.67,1
2646.86,3646.86,4
2285.86,3285.86,1
7820.79,8820.79,8
8863.20,9863.20,7
4140.42,5140.42,5
